sha,title,reason,type,confidence,commit_url,pr_url,repo_id,repo_name,full_name,is_self_affirmed,label1,label2,conflict?,3rd label,Note,Final human label,ChatGPT label,conflict_betw_human_and_chatgpt
c8f057ee41dbd9b9f75c7425ff3556dc76bde809,Fix typos across repository,"The commit focuses on fixing typos in configuration and comments, which improves the readability of the code by making it easier to understand and reducing confusion.",readability,9,https://github.com/mmoayyed/cas/commit/c8f057ee41dbd9b9f75c7425ff3556dc76bde809,https://github.com/mmoayyed/cas/pull/602,261339519,mmoayyed/cas,mmoayyed/cas,TRUE,readability,readability,No,,,readability,readability,No
bee10149921de2b72446e9ce8fdd8f3f1fd57195,Refactor JavaDeserializers,"The commit focuses on removing duplicate patterns by extracting methods and renaming variables, which directly addresses code duplication issues.",duplication,9,https://github.com/Magma-Foundation/Magma/commit/bee10149921de2b72446e9ce8fdd8f3f1fd57195,https://github.com/Magma-Foundation/Magma/pull/57,386808393,Magma-Foundation/Magma,Magma-Foundation/Magma,TRUE,duplication,duplication,No,,,duplication,duplication,No
bc906506988b0d492d923725b498516b9c653e57,Introduce layered architecture with application use case,"The commit moves a repository class to an infrastructure layer, indicating a restructuring to improve the codebase's organization and maintainability by separating concerns into layers.",maintainability,8,https://github.com/Expert-IA/auth.api/commit/bc906506988b0d492d923725b498516b9c653e57,https://github.com/Expert-IA/auth.api/pull/6,966422571,Expert-IA/auth.api,Expert-IA/auth.api,TRUE,maintainability,maintainability,No,,,maintainability,maintainability,No
bb679385b707ad0bb98e844bd980aa6441f0bdf7,Implement configurable messages,"The commit introduces a configurable message system, which likely improves the flexibility and reuse of message-related code. The use of inline variable refactoring suggests a focus on simplifying code for better reuse or repurposing rather than addressing readability, duplication, or other issues.",repurpose_reuse,7,https://github.com/IllusionCIS7/OpenCore/commit/bb679385b707ad0bb98e844bd980aa6441f0bdf7,https://github.com/IllusionCIS7/OpenCore/pull/35,997943827,IllusionCIS7/OpenCore,IllusionCIS7/OpenCore,TRUE,repurpose_reuse,repurpose_reuse,No,,,repurpose_reuse,repurpose_reuse,No
baaf40eceaa586b0fb77383b2f355fd028d19273,Fix user search actions,"The commit fixes duplicate actions in user search, indicating the primary motivation is to remove duplicated code and unify it for better structure and maintainability.",duplication,8,https://github.com/licontera345/RentExpresGUI/commit/baaf40eceaa586b0fb77383b2f355fd028d19273,https://github.com/licontera345/RentExpresGUI/pull/71,1002896084,licontera345/RentExpresGUI,licontera345/RentExpresGUI,TRUE,duplication,duplication,No,,,duplication,duplication,No
ba694501cefa50ac156976695dc581970c18a2fb,Update to modern Level API,"The commit involves refactoring to migrate interactions to a new API, which suggests modernization of old code to improve its structure and usage. This aligns with working on legacy code that needs modernization rather than other symptoms like readability or performance.",legacy_code,8,https://github.com/fabula-sk/Millenaire/commit/ba694501cefa50ac156976695dc581970c18a2fb,https://github.com/fabula-sk/Millenaire/pull/90,1017927516,fabula-sk/Millenaire,fabula-sk/Millenaire,TRUE,legacy_code,legacy_code,No,,,legacy_code,legacy_code,No
b816b5a98d4c32b892ba4a5ea0af545b02942480,Add MCP Resources support to Mocapi,"The commit fixes conditional logic and test method signatures, which indicates correcting inconsistent or incorrect logic that could lead to wrong behavior. The focus is on fixing logic rather than readability or performance.",logical_mismatch,8,https://github.com/callibrity/mocapi/commit/b816b5a98d4c32b892ba4a5ea0af545b02942480,https://github.com/callibrity/mocapi/pull/5,1016806619,callibrity/mocapi,callibrity/mocapi,TRUE,logical_mismatch,testability,Conflict,logical_mismatch,,logical_mismatch,logical_mismatch,No
b7b687394eb17272d264991d2d82d65936efb6b2,Codex/create GitHub repository with operaton examples,"The commit focuses on deduplicating template sources, which indicates the removal of duplicated code to unify and simplify the codebase. The main motivation is to reduce code duplication.",duplication,8,https://github.com/ArneDeutsch/operaton-examples/commit/b7b687394eb17272d264991d2d82d65936efb6b2,https://github.com/ArneDeutsch/operaton-examples/pull/3,1008176411,ArneDeutsch/operaton-examples,ArneDeutsch/operaton-examples,TRUE,duplication,duplication,No,,,duplication,duplication,No
b3f3989d737c04215fad6439eac2eb537a1d4bf3,Fix recipe pre-event duplication bug,"The commit fixes a duplication bug related to pre-event slots, and the refactoring includes extracting methods and inverting conditions, which suggests the primary motivation is to address duplicated code that caused the bug.",duplication,8,https://github.com/KAMKEEL/CustomNPC-Plus/commit/b3f3989d737c04215fad6439eac2eb537a1d4bf3,https://github.com/KAMKEEL/CustomNPC-Plus/pull/181,148662569,KAMKEEL/CustomNPC-Plus,KAMKEEL/CustomNPC-Plus,TRUE,logical_mismatch,logical_mismatch,No,,,logical_mismatch,duplication,Conflict
ac766edaa9d55e431724ef6dbb6e5603844cb968,Fix codebase issues,"The commit focuses on refactoring to improve logging, error handling, and configuration, which suggests the original code structure made debugging difficult. Enhancing logging and error handling directly addresses difficulties in troubleshooting and diagnosis, indicating the primary motivation is to reduce the difficulty of debugging.",hard_to_debug,8,https://github.com/karnam16/tuition_management/commit/ac766edaa9d55e431724ef6dbb6e5603844cb968,https://github.com/karnam16/tuition_management/pull/2,1026587954,karnam16/tuition_management,karnam16/tuition_management,TRUE,hard_to_debug,hard_to_debug,No,,,hard_to_debug,hard_to_debug,No
abbb4ac1dba2d9f939d44b7666575315a23e45df,Address review comments,"The commit focuses on refactoring config handling by extracting an attribute, which typically improves code structure and maintainability by making the code less fragile and easier to manage.",maintainability,8,https://github.com/Bruce1986/link-bubble/commit/abbb4ac1dba2d9f939d44b7666575315a23e45df,https://github.com/Bruce1986/link-bubble/pull/49,955428771,Bruce1986/link-bubble,Bruce1986/link-bubble,TRUE,readability,readability,No,,,readability,maintainability,Conflict
ab0974ded9af0012f6a8661b3e70c804156147c7,Migrate from ISBN-10 to ISBN-13 format,"The commit updates the ISBN validation logic and test data to support the newer ISBN-13 format instead of ISBN-10, which involves changing regex and checksum validation. This is primarily a modernization effort to handle a newer standard, indicating work on legacy code that needs updating.",legacy_code,9,https://github.com/alex-baker-cdm/library_demo/commit/ab0974ded9af0012f6a8661b3e70c804156147c7,https://github.com/alex-baker-cdm/library_demo/pull/12,1020350895,alex-baker-cdm/library_demo,alex-baker-cdm/library_demo,TRUE,legacy_code,legacy_code,No,,,legacy_code,legacy_code,No
a5e71cb8ef1d1e0cfe39db145d324667d3107ce5,Migrate from Java 11 to Java 17 with Spring Boot 3.2.11,"The commit involves upgrading the Java version and Spring Boot framework, refactoring code to comply with new APIs and standards, and updating dependencies to modern versions. This is primarily motivated by the need to modernize and maintain the codebase to current standards, which aligns with addressing legacy code issues.",legacy_code,9,https://github.com/milind-windsurf/spring-boot-realworld-example-app/commit/a5e71cb8ef1d1e0cfe39db145d324667d3107ce5,https://github.com/milind-windsurf/spring-boot-realworld-example-app/pull/3,1026928856,milind-windsurf/spring-boot-realworld-example-app,milind-windsurf/spring-boot-realworld-example-app,TRUE,legacy_code,legacy_code,No,,,legacy_code,legacy_code,No
a3e7d7429bf377a5f2117f306c3ac1a04f66ead7,Implement reminder template for Telegram,"The commit message indicates removal of a duplicate attribute, which suggests addressing duplicated code. The refactoring operations like replacing conditionals and splitting conditionals support improving code clarity and reducing duplication.",duplication,8,https://github.com/ddumaa/tracking_system/commit/a3e7d7429bf377a5f2117f306c3ac1a04f66ead7,https://github.com/ddumaa/tracking_system/pull/534,815677107,ddumaa/tracking_system,ddumaa/tracking_system,TRUE,duplication,duplication,No,,,duplication,duplication,No
a1e661969a2401aaf2cd8b7efd317f5a326503aa,Fix doctor update schedule and appointment doctor retrieval,"The commit fixes the logic related to schedule and doctor retrieval, indicating that the previous logic was incorrect or inconsistent, leading to wrong behavior. The extraction of a variable supports clarifying or correcting the logic rather than addressing readability or other issues.",logical_mismatch,8,https://github.com/JanboutHakim/ClinicManagment/commit/a1e661969a2401aaf2cd8b7efd317f5a326503aa,https://github.com/JanboutHakim/ClinicManagment/pull/1,993792330,JanboutHakim/ClinicManagment,JanboutHakim/ClinicManagment,TRUE,logical_mismatch,logical_mismatch,No,,,logical_mismatch,logical_mismatch,No
9f96a45da2e9bcbc6ae5e24e25a403215d4e7365,Switch postal stats to new service,"The commit involves refactoring by moving and renaming methods and attributes, which typically aims to improve the structure and maintainability of the code rather than addressing performance, duplication, or logical errors. Such changes suggest an effort to enhance the code's maintainability and reduce fragility.",maintainability,8,https://github.com/ddumaa/tracking_system/commit/9f96a45da2e9bcbc6ae5e24e25a403215d4e7365,https://github.com/ddumaa/tracking_system/pull/29,815677107,ddumaa/tracking_system,ddumaa/tracking_system,TRUE,maintainability,repurpose_reuse,Conflict,maintainability,,maintainability,maintainability,No
9e9b04b905be8338f4c4fec300e56144b8e4343a,Implement database-driven workflow module with role-based assignment and versioning,"The commit focuses on adding comprehensive tests, integrating a BDD framework, refactoring tests, and fixing test configurations to improve the testing process. These changes directly address difficulties in testing the code without refactoring, enhancing test coverage and reliability.",testability,9,https://github.com/ksnatha/Tracker/commit/9e9b04b905be8338f4c4fec300e56144b8e4343a,https://github.com/ksnatha/Tracker/pull/1,1014598379,ksnatha/Tracker,ksnatha/Tracker,TRUE,testability,testability,No,,,testability,testability,No
9d65bd5e88887e2b6758a6a53465102561a4dc54,Add event JSON import/export,"The commit adds JSON import/export functionality for events, which likely improves the ability to reuse and repurpose event data across different parts of the system or in different contexts. This enhancement primarily addresses repurposing and reusing existing code/data rather than fixing bugs, improving readability, or performance.",repurpose_reuse,7,https://github.com/scanalesespinoza/eventflow/commit/9d65bd5e88887e2b6758a6a53465102561a4dc54,https://github.com/scanalesespinoza/eventflow/pull/50,1020479532,scanalesespinoza/eventflow,scanalesespinoza/eventflow,TRUE,None,slow_performance,Conflict,None,add feature,None,repurpose_reuse,Conflict
9c6676878d565e315d53041bb7e92b5d5bf60834,Fix incoming transactions retrieval,"The commit fixes the logic for retrieving incoming transactions, indicating that the previous logic was incorrect or inconsistent, leading to wrong behavior. The change involves modifying annotations to correct this behavior, which aligns with addressing a logical mismatch.",logical_mismatch,8,https://github.com/abidiDev/CyBackend/commit/9c6676878d565e315d53041bb7e92b5d5bf60834,https://github.com/abidiDev/CyBackend/pull/1,816775675,abidiDev/CyBackend,abidiDev/CyBackend,TRUE,logical_mismatch,logical_mismatch,No,,,logical_mismatch,logical_mismatch,No
9c4cfd9ad230d30c8adfda83f471cd2e5de65ccd,Add Redis performance metrics,"The commit adds Redis performance metrics tracking, which is primarily aimed at monitoring and improving performance. The refactoring operation of extracting a variable suggests a minor code improvement but does not indicate changes related to readability, duplication, or other categories. The main motivation is to address performance monitoring, thus related to slow performance.",slow_performance,7,https://github.com/benhook1013/FireMUD/commit/9c4cfd9ad230d30c8adfda83f471cd2e5de65ccd,https://github.com/benhook1013/FireMUD/pull/852,958378478,benhook1013/FireMUD,benhook1013/FireMUD,TRUE,maintainability,testability,Conflict,legacy_code,,legacy_code,slow_performance,Conflict
9bd2ca56eb408c0c534f6c7db0474624ea237d6b,Handle tool_calls response from OpenAI,"The commit involves extracting a variable to improve the handling of tool_calls response, which likely clarifies the code and makes it easier to understand and maintain. This suggests the primary motivation is to improve readability.",readability,7,https://github.com/paulofor/marketing-hub/commit/9bd2ca56eb408c0c534f6c7db0474624ea237d6b,https://github.com/paulofor/marketing-hub/pull/78,1010682639,paulofor/marketing-hub,paulofor/marketing-hub,TRUE,None,None,No,,,None,readability,Conflict
9ac6764027279dbfafea4d91c495b79770518d93,Comprehensive Load Testing Implementation with 1 Million Records,"The commit removes pagination to enable load testing with a large dataset, which involves modifying code to handle a large volume of data without pagination. This change primarily addresses performance testing concerns rather than fixing logic, readability, or maintainability issues. The focus is on preparing the system for performance evaluation under heavy load, indicating a motivation related to slow performance.",slow_performance,8,https://github.com/ccoders01/devin-iris-rahul2/commit/9ac6764027279dbfafea4d91c495b79770518d93,https://github.com/ccoders01/devin-iris-rahul2/pull/10,1004859803,ccoders01/devin-iris-rahul2,ccoders01/devin-iris-rahul2,TRUE,slow_performance,slow_performance,No,,,slow_performance,slow_performance,No
9880077a7cd7396b85d9572ac6d22e8578a27770,Add OneDrive File Analyzer with Angular Frontend and Spring Boot Backend,"The commit introduces a new Python Whisper service and integrates it with the existing backend, adding new dependencies and configuration. This indicates the primary motivation is to handle new dependencies and integration points between modules.",dependency,8,https://github.com/rajib10682/lms-content-mgmt-service/commit/9880077a7cd7396b85d9572ac6d22e8578a27770,https://github.com/rajib10682/lms-content-mgmt-service/pull/1,1009725363,rajib10682/lms-content-mgmt-service,rajib10682/lms-content-mgmt-service,TRUE,dependency,hard_to_debug,Conflict,legacy_code,,legacy_code,dependency,Conflict
97a3eb50e6f6d101a251ddf54175ce6d128f12a9,Fix bot AI randomness and inventory sync,"The commit focuses on improving AI selection and inventory synchronization, which suggests addressing issues related to the logic of the bot's behavior and data consistency. This points to correcting or refining the logic to prevent incorrect or inconsistent behavior, aligning with logical mismatch.",logical_mismatch,7,https://github.com/Leznerr/mco2/commit/97a3eb50e6f6d101a251ddf54175ce6d128f12a9,https://github.com/Leznerr/mco2/pull/95,1025848178,Leznerr/mco2,Leznerr/mco2,TRUE,slow_performance,slow_performance,No,,,slow_performance,logical_mismatch,Conflict
95bc06bf931aef9c3869bbf1c1695bc9844e0e3f,Update Spring Boot to 3.4.5 and fix deprecation warnings,"The commit updates dependencies and replaces deprecated annotations to fix deprecation warnings, which is related to managing dependencies and avoiding unwanted or outdated dependencies.",dependency,8,https://github.com/rieckpil/testing-spring-boot-applications-masterclass/commit/95bc06bf931aef9c3869bbf1c1695bc9844e0e3f,https://github.com/rieckpil/testing-spring-boot-applications-masterclass/pull/464,266228023,rieckpil/testing-spring-boot-applications-masterclass,rieckpil/testing-spring-boot-applications-masterclass,TRUE,legacy_code,legacy_code,No,,,legacy_code,dependency,Conflict
93e865af70a38f5db2d0ff26544464dfc389bdf5,Fix Google sign‑in for older Android versions,"The commit addresses enabling Google sign-in functionality on older Android versions, which likely involves modifying or refactoring legacy code to support outdated platforms. The extraction of a method suggests restructuring to improve or modernize the codebase for compatibility.",legacy_code,8,https://github.com/harish-kunta/Cognify/commit/93e865af70a38f5db2d0ff26544464dfc389bdf5,https://github.com/harish-kunta/Cognify/pull/167,994108101,harish-kunta/Cognify,harish-kunta/Cognify,TRUE,legacy_code,maintainability,Conflict,legacy_code,,legacy_code,legacy_code,No
92e42adb1c811e1c341de6c95a7bae8740c44286,Fix reload and base command registration,"The commit fixes issues related to command registration and configuration reload, which likely addresses problems in the code's logical flow or behavior. The rename variable operation supports improving clarity but the main motivation appears to be correcting inconsistent or incorrect logic causing wrong behavior.",logical_mismatch,7,https://github.com/ImmortalMan01/minecraft-plugin/commit/92e42adb1c811e1c341de6c95a7bae8740c44286,https://github.com/ImmortalMan01/minecraft-plugin/pull/9,997654824,ImmortalMan01/minecraft-plugin,ImmortalMan01/minecraft-plugin,TRUE,logical_mismatch,logical_mismatch,No,,,logical_mismatch,logical_mismatch,No
8c518029fbf572d70b441855bf725a92b287519b,Add standalone backpack settings GUI,"The commit involves merging conditionals and renaming variables, which typically improves the clarity and understandability of the code, indicating an effort to enhance readability.",readability,8,https://github.com/davidstoegmueller/bettervanilla/commit/8c518029fbf572d70b441855bf725a92b287519b,https://github.com/davidstoegmueller/bettervanilla/pull/41,589546391,davidstoegmueller/bettervanilla,davidstoegmueller/bettervanilla,TRUE,logical_mismatch,maintainability,Conflict,logical_mismatch,,logical_mismatch,readability,Conflict
889a1981a0f412f74aa955304e2c72f9e1775696,Implement missing performance instrumentation,"The commit adds metrics and timing instrumentation to improve performance monitoring, which addresses slow performance issues by enabling better performance analysis and optimization.",slow_performance,8,https://github.com/benhook1013/FireMUD/commit/889a1981a0f412f74aa955304e2c72f9e1775696,https://github.com/benhook1013/FireMUD/pull/882,958378478,benhook1013/FireMUD,benhook1013/FireMUD,TRUE,slow_performance,slow_performance,No,,,slow_performance,slow_performance,No
87f7533712d8d32b2cb99ac2186eb80f4630f6aa,Modernize Java SDK to Java 23 with Gradle support,"The commit involves refactoring to modernize the codebase by updating to newer Java and library versions, which typically addresses issues related to old legacy code and modernization rather than fixing logic or performance issues.",legacy_code,8,https://github.com/corezoid/sdk-java/commit/87f7533712d8d32b2cb99ac2186eb80f4630f6aa,https://github.com/corezoid/sdk-java/pull/5,39876925,corezoid/sdk-java,corezoid/sdk-java,TRUE,legacy_code,legacy_code,No,,,legacy_code,legacy_code,No
