sha,title,reason,type,confidence,commit_url,pr_url,repo_id,repo_name,full_name,is_self_affirmed,label1,label2,conflict?,3rd label,Note,Final human label,ChatGPT label,conflict_betw_human_and_chatgpt
d247d5b597034aa6d9fa5d2b67e48afc58052ca3,Fix word search logic,"The commit refactors the word lookup logic to use a different method (DeepSeek), indicating that the previous logic was incorrect or inconsistent, leading to wrong behavior. The changes involve renaming and changing types, which supports fixing logical mismatches rather than other issues like readability or performance.",logical_mismatch,8,https://github.com/TaylorChyi/glancy-backend/commit/d247d5b597034aa6d9fa5d2b67e48afc58052ca3,https://github.com/TaylorChyi/glancy-backend/pull/16,968744344,TaylorChyi/glancy-backend,TaylorChyi/glancy-backend,TRUE,logical_mismatch,maintainability,Conflict,legacy_code,,legacy_code,logical_mismatch,Conflict
cde77202f28b89033356da34c90f41b6af59bbb8,Add dynamic form fragments,"The commit involves refactoring the validator to improve error checking and adding logging to aid in understanding the flow and diagnosing issues. These changes improve the structure and clarity of the code, making it easier to debug and trace problems.",hard_to_debug,8,https://github.com/paymentwall/android-gamepay-sdk-core-ui/commit/cde77202f28b89033356da34c90f41b6af59bbb8,https://github.com/paymentwall/android-gamepay-sdk-core-ui/pull/7,1024743069,paymentwall/android-gamepay-sdk-core-ui,paymentwall/android-gamepay-sdk-core-ui,TRUE,hard_to_debug,hard_to_debug,No,,,hard_to_debug,hard_to_debug,No
cc04ba81f443e495020f857e865d81987f7be275,Implement database-driven workflow module with role-based assignment and versioning,"The commit focuses on adding comprehensive tests, integrating a BDD framework, fixing transactional rollback behavior, and improving test coverage and integration tests. These changes primarily address difficulties in testing the code effectively without prior refactoring, improving testability.",testability,9,https://github.com/ksnatha/Tracker/commit/cc04ba81f443e495020f857e865d81987f7be275,https://github.com/ksnatha/Tracker/pull/1,1014598379,ksnatha/Tracker,ksnatha/Tracker,TRUE,testability,testability,No,,,testability,testability,No
bee10149921de2b72446e9ce8fdd8f3f1fd57195,Refactor JavaDeserializers,"The commit focuses on removing duplicate patterns by extracting methods and renaming variables, which directly addresses code duplication issues.",duplication,9,https://github.com/Magma-Foundation/Magma/commit/bee10149921de2b72446e9ce8fdd8f3f1fd57195,https://github.com/Magma-Foundation/Magma/pull/57,386808393,Magma-Foundation/Magma,Magma-Foundation/Magma,TRUE,duplication,duplication,No,,,duplication,duplication,No
ba694501cefa50ac156976695dc581970c18a2fb,Update to modern Level API,"The commit involves refactoring to migrate interactions to a new API, which suggests modernization of old code to improve its structure and usage. This aligns with working on legacy code that needs modernization rather than other symptoms like readability or performance.",legacy_code,8,https://github.com/fabula-sk/Millenaire/commit/ba694501cefa50ac156976695dc581970c18a2fb,https://github.com/fabula-sk/Millenaire/pull/90,1017927516,fabula-sk/Millenaire,fabula-sk/Millenaire,TRUE,legacy_code,legacy_code,No,,,legacy_code,legacy_code,No
ac766edaa9d55e431724ef6dbb6e5603844cb968,Fix codebase issues,"The commit focuses on refactoring to improve logging, error handling, and configuration, which suggests the original code structure made debugging difficult. Enhancing logging and error handling directly addresses difficulties in troubleshooting and diagnosis, indicating the primary motivation is to reduce the difficulty of debugging.",hard_to_debug,8,https://github.com/karnam16/tuition_management/commit/ac766edaa9d55e431724ef6dbb6e5603844cb968,https://github.com/karnam16/tuition_management/pull/2,1026587954,karnam16/tuition_management,karnam16/tuition_management,TRUE,hard_to_debug,hard_to_debug,No,,,hard_to_debug,hard_to_debug,No
abbb4ac1dba2d9f939d44b7666575315a23e45df,Address review comments,"The commit focuses on refactoring config handling by extracting an attribute, which typically improves code structure and maintainability by making the code less fragile and easier to manage.",maintainability,8,https://github.com/Bruce1986/link-bubble/commit/abbb4ac1dba2d9f939d44b7666575315a23e45df,https://github.com/Bruce1986/link-bubble/pull/49,955428771,Bruce1986/link-bubble,Bruce1986/link-bubble,TRUE,maintainability,readability,Conflict,readability,,readability,maintainability,Conflict
a5e71cb8ef1d1e0cfe39db145d324667d3107ce5,Migrate from Java 11 to Java 17 with Spring Boot 3.2.11,"The commit involves upgrading the Java version and Spring Boot framework, refactoring code to comply with new APIs and standards, and updating dependencies to modern versions. This is primarily motivated by the need to modernize and maintain the codebase to current standards, which aligns with addressing legacy code issues.",legacy_code,9,https://github.com/milind-windsurf/spring-boot-realworld-example-app/commit/a5e71cb8ef1d1e0cfe39db145d324667d3107ce5,https://github.com/milind-windsurf/spring-boot-realworld-example-app/pull/3,1026928856,milind-windsurf/spring-boot-realworld-example-app,milind-windsurf/spring-boot-realworld-example-app,TRUE,legacy_code,legacy_code,No,,,legacy_code,legacy_code,No
9f96a45da2e9bcbc6ae5e24e25a403215d4e7365,Switch postal stats to new service,"The commit involves refactoring by moving and renaming methods and attributes, which typically aims to improve the structure and maintainability of the code rather than addressing performance, duplication, or logical errors. Such changes suggest an effort to enhance the code's maintainability and reduce fragility.",maintainability,8,https://github.com/ddumaa/tracking_system/commit/9f96a45da2e9bcbc6ae5e24e25a403215d4e7365,https://github.com/ddumaa/tracking_system/pull/29,815677107,ddumaa/tracking_system,ddumaa/tracking_system,TRUE,maintainability,repurpose_reuse,Conflict,maintainability,,maintainability,maintainability,No
9e9b04b905be8338f4c4fec300e56144b8e4343a,Implement database-driven workflow module with role-based assignment and versioning,"The commit focuses on adding comprehensive tests, integrating a BDD framework, refactoring tests, and fixing test configurations to improve the testing process. These changes directly address difficulties in testing the code without refactoring, enhancing test coverage and reliability.",testability,9,https://github.com/ksnatha/Tracker/commit/9e9b04b905be8338f4c4fec300e56144b8e4343a,https://github.com/ksnatha/Tracker/pull/1,1014598379,ksnatha/Tracker,ksnatha/Tracker,TRUE,testability,testability,No,,,testability,testability,No
9ac6764027279dbfafea4d91c495b79770518d93,Comprehensive Load Testing Implementation with 1 Million Records,"The commit removes pagination to enable load testing with a large dataset, which involves modifying code to handle a large volume of data without pagination. This change primarily addresses performance testing concerns rather than fixing logic, readability, or maintainability issues. The focus is on preparing the system for performance evaluation under heavy load, indicating a motivation related to slow performance.",slow_performance,8,https://github.com/ccoders01/devin-iris-rahul2/commit/9ac6764027279dbfafea4d91c495b79770518d93,https://github.com/ccoders01/devin-iris-rahul2/pull/10,1004859803,ccoders01/devin-iris-rahul2,ccoders01/devin-iris-rahul2,TRUE,slow_performance,slow_performance,No,,,slow_performance,slow_performance,No
9880077a7cd7396b85d9572ac6d22e8578a27770,Add OneDrive File Analyzer with Angular Frontend and Spring Boot Backend,"The commit introduces a new Python Whisper service and integrates it with the existing backend, adding new dependencies and configuration. This indicates the primary motivation is to handle new dependencies and integration points between modules.",dependency,8,https://github.com/rajib10682/lms-content-mgmt-service/commit/9880077a7cd7396b85d9572ac6d22e8578a27770,https://github.com/rajib10682/lms-content-mgmt-service/pull/1,1009725363,rajib10682/lms-content-mgmt-service,rajib10682/lms-content-mgmt-service,TRUE,dependency,hard_to_debug,Conflict,legacy_code,,legacy_code,dependency,Conflict
87f7533712d8d32b2cb99ac2186eb80f4630f6aa,Modernize Java SDK to Java 23 with Gradle support,"The commit involves refactoring to modernize the codebase by updating to newer Java and library versions, which typically addresses issues related to old legacy code and modernization rather than fixing logic or performance issues.",legacy_code,8,https://github.com/corezoid/sdk-java/commit/87f7533712d8d32b2cb99ac2186eb80f4630f6aa,https://github.com/corezoid/sdk-java/pull/5,39876925,corezoid/sdk-java,corezoid/sdk-java,TRUE,legacy_code,legacy_code,No,,,legacy_code,legacy_code,No
87388aaeea29f413644fd044d9c5eaeb8f9fd13f,Troubleshoot local project startup error,"The commit addresses issues related to XML escaping and modifies method annotations to fix a startup error, indicating that the original code structure made troubleshooting difficult. The changes improve the ability to diagnose and resolve errors, which aligns with the 'hard_to_debug' symptom.",hard_to_debug,8,https://github.com/fulltimefarmer/minicms/commit/87388aaeea29f413644fd044d9c5eaeb8f9fd13f,https://github.com/fulltimefarmer/minicms/pull/19,1013220202,fulltimefarmer/minicms,fulltimefarmer/minicms,TRUE,hard_to_debug,logical_mismatch,Conflict,None,Not refactoring,None,hard_to_debug,Conflict
82900b9db14af72591385dfd5384021003e4fa52,Improve temp cleanup performance,"The commit focuses on improving the performance of temporary cleanup operations, indicating an optimization effort to address slow performance issues.",slow_performance,8,https://github.com/Stirling-Tools/Stirling-PDF/commit/82900b9db14af72591385dfd5384021003e4fa52,https://github.com/Stirling-Tools/Stirling-PDF/pull/3992,594155488,Stirling-Tools/Stirling-PDF,Stirling-Tools/Stirling-PDF,TRUE,slow_performance,slow_performance,No,,,slow_performance,slow_performance,No
7db35ac17fb09550cc88731b7ead05fb12ee06d7,Say hello,"The commit involves refactoring to use EntityManager for complex queries, which likely improves the maintainability of the code by making it more robust and easier to manage. The changes such as renaming variables and changing type declarations support better maintainability rather than addressing readability, duplication, or other issues.",maintainability,8,https://github.com/xieyuhui728/spring-framework/commit/7db35ac17fb09550cc88731b7ead05fb12ee06d7,https://github.com/xieyuhui728/spring-framework/pull/1,88968225,xieyuhui728/spring-framework,xieyuhui728/spring-framework,TRUE,dependency,dependency,No,,,dependency,maintainability,Conflict
7af1d98a4838f1624d698823988e293e02e43106,Comprehensive test coverage improvements - 63.52% to 75% (+11.48%),"The commit focuses on cleaning up test files, removing problematic tests, and improving test coverage, which directly addresses difficulties in testing the code effectively without refactoring. The use of refactoring operations like extracting variables and adding exception assertions supports improving testability.",testability,8,https://github.com/lsportsltd/trade360-java-sdk/commit/7af1d98a4838f1624d698823988e293e02e43106,https://github.com/lsportsltd/trade360-java-sdk/pull/87,832571831,lsportsltd/trade360-java-sdk,lsportsltd/trade360-java-sdk,TRUE,testability,testability,No,,,testability,testability,No
774c1f65524fd753cebbcbe4216a5daca64907ee,Improve temp cleanup performance,"The commit focuses on optimizing the performance of temporary file cleanup and introduces asynchronous execution, indicating an effort to improve slow performance issues.",slow_performance,8,https://github.com/Stirling-Tools/Stirling-PDF/commit/774c1f65524fd753cebbcbe4216a5daca64907ee,https://github.com/Stirling-Tools/Stirling-PDF/pull/3992,594155488,Stirling-Tools/Stirling-PDF,Stirling-Tools/Stirling-PDF,TRUE,slow_performance,slow_performance,No,,,slow_performance,slow_performance,No
73b316f0f9b85113d9293598214ed304269fea37,Add unified RequestDTO classes,"The commit consolidates multiple RequestDTO classes into a single unified class, which primarily addresses the issue of duplicated code by unifying similar structures into one, reducing redundancy.",duplication,9,https://github.com/benjyongzh/credit-card-bill-tracker/commit/73b316f0f9b85113d9293598214ed304269fea37,https://github.com/benjyongzh/credit-card-bill-tracker/pull/16,1001840943,benjyongzh/credit-card-bill-tracker,benjyongzh/credit-card-bill-tracker,TRUE,repurpose_reuse,repurpose_reuse,No,,,repurpose_reuse,duplication,Conflict
572f0b9d745666db048dd9fae6ac0a0e208c5132,Remove hardcoded movie and repo tooling,"The commit removes hardcoded tool logic, which typically improves the ability to reuse or repurpose the code by making it more flexible and less tied to specific implementations.",repurpose_reuse,8,https://github.com/accentureshark/mentor/commit/572f0b9d745666db048dd9fae6ac0a0e208c5132,https://github.com/accentureshark/mentor/pull/12,1023255970,accentureshark/mentor,accentureshark/mentor,TRUE,repurpose_reuse,maintainability,Conflict,maintainability,,maintainability,repurpose_reuse,Conflict
54913bb020b13107805723e1a194e82bdadc6953,Clean up legacy code and add todos,"The commit focuses on cleaning up legacy code by removing unused imports and improving logging, which indicates modernization and improving old code structure.",legacy_code,8,https://github.com/disparter/tokugawa-discord-game-java/commit/54913bb020b13107805723e1a194e82bdadc6953,https://github.com/disparter/tokugawa-discord-game-java/pull/1,1009211611,disparter/tokugawa-discord-game-java,disparter/tokugawa-discord-game-java,TRUE,legacy_code,maintainability,Conflict,readability,,readability,legacy_code,Conflict
4dafd9640bc966527d5005a7cc8f8a7aa07886b8,Refactor integration tests to use WebTestClient,"The commit refactors integration tests to use WebTestClient, which likely improves the structure and clarity of the tests, making them easier to test and maintain. This addresses difficulties in testing the code without refactoring.",testability,8,https://github.com/metelskiwiktor/devaudit-backend/commit/4dafd9640bc966527d5005a7cc8f8a7aa07886b8,https://github.com/metelskiwiktor/devaudit-backend/pull/5,967473389,metelskiwiktor/devaudit-backend,metelskiwiktor/devaudit-backend,TRUE,testability,testability,No,,,testability,testability,No
495b0d8eebc1631d04d4374551ca812838813c22,[BOT] refactor(rename): StreamLoader locals,"The commit focuses on renaming local variables and parameters to improve clarity, which primarily enhances the readability of the code by making it easier to understand.",readability,8,https://github.com/Ddemon26/2006Scape/commit/495b0d8eebc1631d04d4374551ca812838813c22,https://github.com/Ddemon26/2006Scape/pull/81,1009802329,Ddemon26/2006Scape,Ddemon26/2006Scape,TRUE,readability,readability,No,,,readability,readability,No
45a6b0e3c0aeb54b310a5f48699c12d7885cd3ca,Migrate from Java 11 to Java 17 with Spring Boot 3.3.2,"The commit involves upgrading the project to newer versions of Java and Spring Boot, updating dependencies, and refactoring code to be compatible with these newer versions. This modernization effort addresses legacy code issues by moving from older Java and Spring versions to current ones, including changes in imports and security configurations. Therefore, the primary motivation is to modernize and improve legacy code.",legacy_code,9,https://github.com/milind-windsurf/spring-boot-realworld-example-app/commit/45a6b0e3c0aeb54b310a5f48699c12d7885cd3ca,https://github.com/milind-windsurf/spring-boot-realworld-example-app/pull/8,1026928856,milind-windsurf/spring-boot-realworld-example-app,milind-windsurf/spring-boot-realworld-example-app,TRUE,legacy_code,legacy_code,No,,,legacy_code,legacy_code,No
43a9b1db2c513cf447bd9329051d2575b265ab34,Fix creative label loading and test isolation,"The commit addresses issues related to lazy loading and test cleanup, which suggests improving the isolation and reliability of tests. This points to difficulties in testing the code without proper refactoring or cleanup, indicating a testability concern.",testability,8,https://github.com/paulofor/marketing-hub/commit/43a9b1db2c513cf447bd9329051d2575b265ab34,https://github.com/paulofor/marketing-hub/pull/147,1010682639,paulofor/marketing-hub,paulofor/marketing-hub,TRUE,slow_performance,slow_performance,No,,,slow_performance,testability,Conflict
41191fff5785185eb986d807d88e0aa5adf273f2,[BOT] refactor(rename): clarify WorldController fields,"The commit focuses on renaming fields, methods, parameters, and variables to clarify their meaning, which improves the understandability of the code without changing its behavior. This directly addresses readability issues.",readability,9,https://github.com/Ddemon26/2006Scape/commit/41191fff5785185eb986d807d88e0aa5adf273f2,https://github.com/Ddemon26/2006Scape/pull/79,1009802329,Ddemon26/2006Scape,Ddemon26/2006Scape,TRUE,readability,readability,No,,,readability,readability,No
3c67553a8ca0fa46159a71e42a80c6f9299eef32,Create functional test suite setup,"The commit focuses on refactoring the functional test suite setup by improving configuration and using Spring Boot and H2, which likely enhances the ease of testing without changing production code logic. This aligns with improving testability by making tests easier to write and maintain.",testability,8,https://github.com/disparter/tokugawa-discord-game-java/commit/3c67553a8ca0fa46159a71e42a80c6f9299eef32,https://github.com/disparter/tokugawa-discord-game-java/pull/5,1009211611,disparter/tokugawa-discord-game-java,disparter/tokugawa-discord-game-java,TRUE,testability,testability,No,,,testability,testability,No
297239877666e6a39d41682834561e8d1e25e9af,[Refactor] Branch - adjust pagination return type,"The commit changes the return type of the branch pagination API to return a list, which likely improves the clarity and consistency of the API's output, enhancing code readability and understandability.",readability,8,https://github.com/minhsimple/OpenTalk-fork/commit/297239877666e6a39d41682834561e8d1e25e9af,https://github.com/minhsimple/OpenTalk-fork/pull/2,998327390,minhsimple/OpenTalk-fork,minhsimple/OpenTalk-fork,TRUE,maintainability,logical_mismatch,Conflict,slow_performance,"Technically speaking, this is not refactoring",slow_performance,readability,Conflict
25630752bf0246e18917355588a452255ac78808,Refactor callbacks to avoid lambdas,"The commit refactors callbacks to avoid lambdas, which are not supported in Java 7, indicating a change to improve compatibility and maintainability of the codebase by removing modern constructs that hinder reuse or repurposing in older environments.",repurpose_reuse,8,https://github.com/licontera345/RentExpresGUI/commit/25630752bf0246e18917355588a452255ac78808,https://github.com/licontera345/RentExpresGUI/pull/81,1002896084,licontera345/RentExpresGUI,licontera345/RentExpresGUI,TRUE,legacy_code,legacy_code,No,,,legacy_code,repurpose_reuse,Conflict
246d5a278ce6307b4fc3450051405a3be71941e2,Refactor GameEngine to accept dependencies,"The commit refactors the GameEngine to accept dependencies such as map and logic, which indicates an effort to improve the code's structure to better support dependency injection and modularity. This typically addresses issues related to unwanted dependencies and tight coupling between modules.",dependency,8,https://github.com/castrovroberto/octa-core/commit/246d5a278ce6307b4fc3450051405a3be71941e2,https://github.com/castrovroberto/octa-core/pull/1,1001953869,castrovroberto/octa-core,castrovroberto/octa-core,TRUE,dependency,maintainability,Conflict,dependency,,dependency,dependency,No
1d9ae2aa47b8ac63db17c2da71b5c1b74967aaa8,[BOT] refactor(rename): ObjectManager → clearer API,"The commit focuses on renaming attributes and methods to provide a clearer API, which primarily improves the readability of the code by making it easier to understand and use.",readability,8,https://github.com/Ddemon26/2006Scape/commit/1d9ae2aa47b8ac63db17c2da71b5c1b74967aaa8,https://github.com/Ddemon26/2006Scape/pull/52,1009802329,Ddemon26/2006Scape,Ddemon26/2006Scape,TRUE,readability,readability,No,,,readability,readability,No
1899616b3cdfb587d20695b7b5ed914463b60496,Implement audio streaming and analysis features,"The commit focuses on implementing new audio streaming and analysis features with attention to performance optimization, resource management, and comprehensive testing. There is no indication of fixing incorrect logic, removing duplication, or improving readability alone. The emphasis on efficient memory management, multi-threading, and minimal allocations suggests the primary motivation is to improve performance.",slow_performance,8,https://github.com/josiahbryan/capacitor-microphone/commit/1899616b3cdfb587d20695b7b5ed914463b60496,https://github.com/josiahbryan/capacitor-microphone/pull/1,1019100962,josiahbryan/capacitor-microphone,josiahbryan/capacitor-microphone,TRUE,maintainability,legacy_code,Conflict,None,Not refactoring,None,slow_performance,Conflict
15db0d54aca81da33f6c222296f1702412653c95,Refactor dependency injection,"The commit focuses on refactoring the code to use constructor injection, which is a common practice to improve how dependencies are managed and injected. This change primarily addresses unwanted dependencies between modules by making dependencies explicit and easier to manage, thus improving the dependency structure of the code.",dependency,8,https://github.com/Edwseth/clemen-integra-inventario/commit/15db0d54aca81da33f6c222296f1702412653c95,https://github.com/Edwseth/clemen-integra-inventario/pull/9,975776640,Edwseth/clemen-integra-inventario,Edwseth/clemen-integra-inventario,TRUE,dependency,dependency,No,,,dependency,dependency,No
146c46ef030ddb90aa9e21f469abb20c4d566c8d,Build a hybrid automation framework,"The commit involves refactoring the framework to a hybrid architecture and enhancing testing capabilities, which suggests improving the structure to make testing easier without changing functionality. The renaming and parameter removal indicate efforts to improve code clarity and testability rather than fixing logic or performance issues.",testability,8,https://github.com/mythili-SDET/Sample-Framework/commit/146c46ef030ddb90aa9e21f469abb20c4d566c8d,https://github.com/mythili-SDET/Sample-Framework/pull/3,1016427604,mythili-SDET/Sample-Framework,mythili-SDET/Sample-Framework,TRUE,testability,testability,No,,,testability,testability,No
12c4585ed698c281d2db0876647ddf00149409ec,Introduce TrajectoryDataWriter abstraction,"The commit introduces an interface abstraction and refactors the file writer, which improves the ability to repurpose and reuse the code by decoupling implementation details and enabling different implementations to be used interchangeably.",repurpose_reuse,8,https://github.com/Bol-C14/PositionMe/commit/12c4585ed698c281d2db0876647ddf00149409ec,https://github.com/Bol-C14/PositionMe/pull/4,924725779,Bol-C14/PositionMe,Bol-C14/PositionMe,TRUE,repurpose_reuse,maintainability,Conflict,repurpose_reuse,,repurpose_reuse,repurpose_reuse,No
0af8c743dcd13846aeb39ee331945d358f8622aa,Refactor Firebase user repository,"The commit involves refactoring the UserRepository and constants by adding attribute modifiers, extracting methods, and renaming attributes, which primarily improves the maintainability of the code by making it cleaner and easier to manage.",maintainability,8,https://github.com/harish-kunta/Cognify/commit/0af8c743dcd13846aeb39ee331945d358f8622aa,https://github.com/harish-kunta/Cognify/pull/111,994108101,harish-kunta/Cognify,harish-kunta/Cognify,TRUE,maintainability,maintainability,No,,,maintainability,maintainability,No
09859f67a468bad5c60ddba09a9d9c7402cfdd87,Fix item generator division by zero,"The commit addresses a division by zero error, which is a logical error causing incorrect behavior. The refactoring involved renaming a method, likely to improve clarity or correctness, but the primary motivation is to fix the logical mismatch causing the error.",logical_mismatch,8,https://github.com/Walrus94/DungeonPrototype/commit/09859f67a468bad5c60ddba09a9d9c7402cfdd87,https://github.com/Walrus94/DungeonPrototype/pull/128,785310725,Walrus94/DungeonPrototype,Walrus94/DungeonPrototype,TRUE,logical_mismatch,logical_mismatch,No,,,logical_mismatch,logical_mismatch,No
